wallet,total_transactions,unique_days_active,account_age_days,avg_daily_activity,total_usd_volume,avg_txn_size,median_txn_size,txn_size_consistency,deposit_ratio,withdrawal_ratio,borrow_ratio,repay_ratio,liquidation_ratio,net_deposit_flow,borrow_repay_ratio,deposit_to_borrow_ratio,asset_diversity,protocol_diversity,asset_concentration,avg_time_between_txns,rapid_txn_count,rapid_txn_ratio,max_txn_size,large_txn_ratio,liquidation_count,was_liquidated,activity_consistency,hour_entropy,day_entropy,value_growth,unique_months_active
0x02f176449675d72dbf1d33a1078e631743fe048e,1,1,0,1.0,1.5355056689315778e+20,1.5355056689315778e+20,1.5355056689315778e+20,,1.0,0.0,0.0,0.0,0.0,1.5355056689315778e+20,1.0,10.0,1,1,1.0,24.0,0,0.0,1.5355056689315778e+20,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02f17bf76592833beb2418f8246d433f7e4d6fed,2,1,0,2.0,2.321084836916047e+18,1.1605424184580234e+18,1.1605424184580234e+18,0.656570671289752,0.5,0.0,0.5,0.0,0.0,1.5897841348740047e+18,0.0,2.1739130434782608,1,1,1.0,0.02388888888888889,1,1.0,1.5897841348740047e+18,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x02f202fe714eadef1a33dc3d85de9b367d77426a,1,1,0,1.0,91425329669437.38,91425329669437.38,91425329669437.38,,1.0,0.0,0.0,0.0,0.0,91425329669437.38,1.0,10.0,1,1,1.0,24.0,0,0.0,91425329669437.38,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02f21b7c148d5fc587a285d2f538f29c36176e52,11,5,18,2.2,3.6688358476074113e+22,3.3353053160067375e+21,1337789027003.8462,0.42657725071462826,0.5454545454545454,0.0,0.45454545454545453,0.0,0.0,3.668835847605122e+22,0.0,1603084742046.4802,5,1,0.41043587947774557,44.67838888888888,2,0.2,1.3193550782691434e+22,0.09090909090909091,0,0,0.2777777777777778,2.7321588913645702,1.6858157091530304,2.3672467622300237,2
0x02f277795b12cf2010b7e77298ce29370d392409,19,6,58,3.1666666666666665,8.509594390348617e+21,4.478733889657167e+20,2469857894.5540457,0.30105912185859246,0.3684210526315789,0.631578947368421,0.0,0.0,0.0,-1.782727544675694e+21,1.0,10.0,5,1,0.9891669055724649,78.55628086419753,10,0.5555555555555556,3.3402923736573e+21,0.10526315789473684,0,0,0.10344827586206896,2.194266986672329,2.041814515501815,0.2750799133415593,2
0x02f384dc0539ff16b820239004d25dae1e3adf96,2,1,0,2.0,1.3313567884839957e+21,6.656783942419979e+20,6.656783942419979e+20,0.9930743492779861,0.5,0.5,0.0,0.0,0.0,6.565355996842295e+18,1.0,10.0,1,1,1.0,1.3294444444444444,0,0.0,6.68961072240419e+20,0.5,0,0,1.0,1.0,-0.0,0.0,1
0x02f494a93a9e172722849643ce2f070e92a7baea,1,1,0,1.0,1.122256395409743e+17,1.122256395409743e+17,1.122256395409743e+17,,1.0,0.0,0.0,0.0,0.0,1.122256395409743e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,1.122256395409743e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02f4a8a87c4458ee03e65a539a13d52d2925335f,1,1,0,1.0,1.8990536158222822e+17,1.8990536158222822e+17,1.8990536158222822e+17,,1.0,0.0,0.0,0.0,0.0,1.8990536158222822e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,1.8990536158222822e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02f4e1f34fcfe2f52139f3e5920fcfad5a1a8b94,1,1,0,1.0,1032022.0564274882,1032022.0564274882,1032022.0564274882,,1.0,0.0,0.0,0.0,0.0,1032022.0564274882,1.0,10.0,1,1,1.0,24.0,0,0.0,1032022.0564274882,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,32,14,37,2.2857142857142856,1.0593189575823834e+23,3.310371742444948e+21,5020709038.737223,0.2277769727926641,0.09375,0.34375,0.3125,0.25,0.0,3.7643526195953057e+22,8.87524348507159e-12,12.909445898105572,5,1,0.7423261792718581,29.26451612903226,6,0.1935483870967742,6.032594089341008e+22,0.125,0,0,0.3783783783783784,3.5542292966721747,2.635891110799899,-0.6896241050886867,2
0x02f5203e90d85ed83700e43dbe2b42d842b33d83,2,1,0,2.0,2.8450987373649304e+21,1.4225493686824652e+21,1.4225493686824652e+21,0.9999999642470252,0.5,0.5,0.0,0.0,0.0,-71927430119424.0,1.0,10.0,1,1,1.0,0.013333333333333334,1,1.0,1.42254940464618e+21,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x02f60da35d5759299b1c4e3b22c7152b318f5664,4,2,32,2.0,6.343581938341884e+16,1.585895484585471e+16,5933957018496433.0,0.3976364491531908,0.75,0.0,0.25,0.0,0.0,5.947984791650834e+16,0.0,15.035459283269388,2,1,0.9999999998417104,257.25564814814817,2,0.6666666666666666,5.156790534140535e+16,0.25,0,0,0.0625,1.0,1.0,0.0,2
0x02f6129b12fbf83b4457c57050b51de97ce8276b,2,2,4,1.0,3.239298680466998e+18,1.619649340233499e+18,1.619649340233499e+18,0.9783830388956718,1.0,0.0,0.0,0.0,0.0,3.239298680466998e+18,1.0,10.0,1,1,1.0,105.7088888888889,0,0.0,1.6449534886687526e+18,0.5,0,0,0.5,1.0,1.0,0.0,1
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,13,5,20,2.6,1.5391113635297218e+21,1.183931818099786e+20,218228965.53952456,0.31656329011535694,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.0,1.5391113635281125e+21,0.4775154401822927,2124762476688.1377,3,1,0.5059629103911816,41.02342592592593,4,0.3333333333333333,6.85516040798431e+20,0.15384615384615385,0,0,0.25,2.1339375660949167,1.8339272176418302,487812123800.8667,1
0x02f7467aecaae0863706f954c7adfe47b5e5f538,15,6,31,2.5,7.350379952898486e+20,4.900253301932324e+19,113465361.48682263,0.2469246713500344,0.3333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,6.74793234127905e+20,0.8952148725470445,2328822012641.6714,6,1,0.6558430054524222,53.58744047619048,8,0.5714285714285714,5.854100000000008e+20,0.13333333333333333,0,0,0.1935483870967742,1.4256051990169438,1.8322628970242685,-0.9062677703912247,2
0x02f84f7c168cfda125318a1405f747bcf7eacf44,1,1,0,1.0,1577317.8516692247,1577317.8516692247,1577317.8516692247,,1.0,0.0,0.0,0.0,0.0,1577317.8516692247,1.0,10.0,1,1,1.0,24.0,0,0.0,1577317.8516692247,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02fa46ca85874d0e24d6fbfa776f3195240ec6d5,3,3,3,1.0,1.964827259454096e+18,6.54942419818032e+17,1820197503191780.5,0.3664459066083654,1.0,0.0,0.0,0.0,0.0,1.964827259454096e+18,1.0,10.0,2,1,0.9994393482394155,39.34444444444445,0,0.0,1.9624561155319165e+18,0.3333333333333333,0,0,1.0,1.584962500721156,1.584962500721156,0.0,1
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,23,6,24,3.8333333333333335,3.2830473660156063e+21,1.4274118982676549e+20,6.9066071408662815e+19,0.39233234681153906,0.17391304347826086,0.43478260869565216,0.17391304347826086,0.21739130434782608,0.0,-5.4445384764109986e+20,1.0006677784923388,1.5017148705312142,5,1,0.4962598844356576,26.232967171717167,14,0.6363636363636364,8.094735000000017e+20,0.13043478260869565,0,0,0.25,2.7339419795904845,2.3266347815795867,0.6108539957888778,2
0x02faf4316dcb9330751f3677436aa849aa93851b,248,62,117,4.0,6.872858184097148e+23,2.771313783910141e+21,4.4205338602923315e+18,0.2067042260986578,0.18548387096774194,0.2701612903225806,0.2540322580645161,0.2903225806451613,0.0,-1.754505472606767e+22,1.0342146279537385,1.2174760107737324,8,1,0.5702782564047678,11.446979307242465,105,0.4251012145748988,9.706541130520617e+22,0.10080645161290322,0,0,0.5299145299145299,3.848177354208692,2.677106743618461,-0.7132792469723361,5
0x02fafec4c577431e5229f01df088cb699a7cc691,22,12,22,1.8333333333333333,1.274642737424672e+20,5.7938306246576e+18,3.096675941288881e+18,0.4095587470960964,0.4090909090909091,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.0,3.6849589260542935e+18,0.6850271483849686,13.625281917855455,3,1,0.6026619232425612,25.43511904761905,5,0.23809523809523808,3.2796259207280333e+19,0.13636363636363635,0,0,0.5454545454545454,3.6635327548042533,2.3919796433934777,1.005399325851591,1
0x02fbe024637327931e70262658854cfdebefec92,1,1,0,1.0,1032874.5230185713,1032874.5230185713,1032874.5230185713,,1.0,0.0,0.0,0.0,0.0,1032874.5230185713,1.0,10.0,1,1,1.0,24.0,0,0.0,1032874.5230185713,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02fc557009ff92edbac5bc4c94a989b24008a21f,5,2,34,2.5,4.729081901919889e+20,9.458163803839778e+19,7.780876542038437e+19,0.6401388190385434,0.6,0.2,0.2,0.0,0.0,1.3938584872820415e+20,0.0,8.652387784150607,2,1,0.5365163518860055,209.9007638888889,1,0.25,1.503185924503518e+20,0.2,0,0,0.058823529411764705,0.9709505944546686,-0.0,0.0,2
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,40,12,47,3.3333333333333335,4.906132295491536e+21,1.226533073872884e+20,1.4765709567616228e+16,0.3443280134833989,0.275,0.3,0.275,0.15,0.0,-6.77275991741953e+20,0.9924767568235741,2.1948929719064982,5,1,0.9969982832578268,29.454572649572654,21,0.5384615384615384,9.90771171991385e+20,0.1,0,0,0.2553191489361702,2.703705823036686,2.4477309221191605,0.09827935876230386,2
0x02fd763b2c3ccb4ed333ed780cfba62b9b65f675,1,1,0,1.0,1.0416487056377089e+18,1.0416487056377089e+18,1.0416487056377089e+18,,1.0,0.0,0.0,0.0,0.0,1.0416487056377089e+18,1.0,10.0,1,1,1.0,24.0,0,0.0,1.0416487056377089e+18,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02fdb206bba3e5a61d8c5730c79a21f3caa78276,1,1,0,1.0,1106169.0139995182,1106169.0139995182,1106169.0139995182,,1.0,0.0,0.0,0.0,0.0,1106169.0139995182,1.0,10.0,1,1,1.0,24.0,0,0.0,1106169.0139995182,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02fe4d3a1b36a009941d1a136821ca368255bf76,1,1,0,1.0,2.014942655980157e+17,2.014942655980157e+17,2.014942655980157e+17,,1.0,0.0,0.0,0.0,0.0,2.014942655980157e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,2.014942655980157e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x02ffad0f8125e76bf4467d78139f1eb0b60f2b8c,2,1,0,2.0,4.8274947191710504e+16,2.4137473595855252e+16,2.4137473595855252e+16,0.4800731231752636,0.5,0.0,0.5,0.0,0.0,4.262214307090131e+16,0.0,7.539999999999999,1,1,1.0,0.0,1,1.0,4.262214307090131e+16,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,250,34,79,7.352941176470588,9.481783244993235e+22,3.792713297997294e+20,13422309533.05665,0.12114127054782511,0.224,0.504,0.16,0.112,0.0,-3.3905115806323217e+22,0.9919483137754455,0.07773243009056098,6,1,0.9487963534218814,7.691661088799643,176,0.7068273092369478,2.8320953048121557e+22,0.1,0,0,0.43037974683544306,3.5244805610834717,2.4540466095259097,-0.999999999892897,4
0x0300f68f3c30e4655650d99c845a95e39875b75f,14,3,13,4.666666666666667,9.64062675683214e+22,6.886161969165815e+21,2.4574000874545097e+21,0.4346960574935398,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.0,4.915529744216627e+21,0.914579590377671,0.1028647616444501,4,1,0.8274446258394494,24.99636752136752,7,0.5384615384615384,2.6963448036208176e+22,0.14285714285714285,0,0,0.23076923076923078,1.7273966735744792,0.37123232664087563,5.629795280378198,1
0x030138d2f5f2757daae2fbb8dfd18870ea908881,1,1,0,1.0,3377193446.791823,3377193446.791823,3377193446.791823,,0.0,1.0,0.0,0.0,0.0,-3377193446.791823,1.0,10.0,1,1,1.0,24.0,0,0.0,3377193446.791823,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030163c3ecc06f0a41c11ee74e3ea2a6086ad3e4,7,3,2,2.3333333333333335,1.7859278113966142e+20,2.551325444852306e+19,4.3249766252104696e+19,0.5165740762193157,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,-1.6465137807489925e+18,1.0,10.0,4,1,0.5001401317884251,11.633564814814813,2,0.3333333333333333,4.568745829903687e+19,0.14285714285714285,0,0,1.5,1.8423709931771088,1.3787834934861753,-0.2421926235128248,1
0x0302147a27780e6b3ce7ec44db979b653d02c921,1,1,0,1.0,1.9940808308259797e+22,1.9940808308259797e+22,1.9940808308259797e+22,,0.0,1.0,0.0,0.0,0.0,-1.9940808308259797e+22,1.0,10.0,1,1,1.0,24.0,0,0.0,1.9940808308259797e+22,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0302174ee723a5a094f78877caf6cc1ae1c90533,5,1,0,5.0,6.674430393766318e+21,1.3348860787532636e+21,67423017467272.18,0.30901701520825386,0.0,1.0,0.0,0.0,0.0,-6.674430393766318e+21,1.0,10.0,5,1,0.9999998438908337,0.0020833333333333333,4,1.0,6.6744298727964e+21,0.2,0,0,1.0,-0.0,-0.0,0.0,1
0x030252c314d52af695fdb0176942dec4566b6bb7,1,1,0,1.0,1569893.4557978327,1569893.4557978327,1569893.4557978327,,1.0,0.0,0.0,0.0,0.0,1569893.4557978327,1.0,10.0,1,1,1.0,24.0,0,0.0,1569893.4557978327,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0302e30a5a3a471f99fde37bfa52d3be463461d9,2,1,0,2.0,2.9179144360879172e+16,1.4589572180439586e+16,1.4589572180439586e+16,0.50136229636334,0.5,0.0,0.5,0.0,0.0,2.484989445570422e+16,0.0,5.74,1,1,1.0,0.0,1,1.0,2.484989445570422e+16,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x0302f495deee51627014e73e3b5f937fbdfb2680,6,1,0,6.0,18017616899.727295,3002936149.9545493,2842566519.881362,0.9061801192280907,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,29289160.894411087,0.9961833403499554,2.2499999711247667,1,1,1.0,0.03788888888888889,5,1.0,3472597842.9662666,0.16666666666666666,0,0,1.0,-0.0,-0.0,-0.01076395703954774,1
0x030347c0ef50f625e3172ddeabb921067e85730c,49,24,70,2.0416666666666665,1.5337174932363726e+21,3.130035700482393e+19,25805120205.045322,0.27119810728302157,0.6938775510204082,0.12244897959183673,0.10204081632653061,0.08163265306122448,0.0,1.5337174929069936e+21,0.999473619774042,29482190808.464794,5,1,0.5449258139882978,35.06846643518519,10,0.20833333333333334,4.778589853994401e+20,0.10204081632653061,0,0,0.34285714285714286,3.1350592169262432,2.6868522526350382,500810734.26890653,3
0x03038ac3f9bc2f1ba227a7e3b42fbd1f376efcf9,2,1,0,2.0,1.532320014657822e+20,7.66160007328911e+19,7.66160007328911e+19,0.41421356237319024,0.5,0.0,0.5,0.0,0.0,1.5323200146575216e+20,0.0,5098230232180.549,2,1,0.9999999999996079,0.06388888888888888,1,1.0,1.5323200146575216e+20,0.5,0,0,1.0,1.0,-0.0,0.0,1
0x0303df66b608496531b49940f19db4c024791454,1,1,0,1.0,1.0890418068787483e+18,1.0890418068787483e+18,1.0890418068787483e+18,,1.0,0.0,0.0,0.0,0.0,1.0890418068787483e+18,1.0,10.0,1,1,1.0,24.0,0,0.0,1.0890418068787483e+18,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x03051aba8bbf9fc5d38ac4554bfae1e84b9dd8ca,5,2,27,2.5,2.6262897558917453e+17,5.2525795117834904e+16,4.614612058332007e+16,0.4849763170268362,0.4,0.0,0.4,0.0,0.2,2.164828549998302e+17,0.0,4.691247113193272,5,1,0.38044020874616047,166.26243055555557,3,0.75,1.2666148722609206e+17,0.2,1,1,0.07407407407407407,0.7219280948873623,-0.0,0.0,2
0x0305a736ce98f8768c5e927dfa15d0b04517a621,1,1,0,1.0,1.769334471107486e+19,1.769334471107486e+19,1.769334471107486e+19,,1.0,0.0,0.0,0.0,0.0,1.769334471107486e+19,1.0,10.0,1,1,1.0,24.0,0,0.0,1.769334471107486e+19,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0305cc8c9cc1a0b1ff881cee4621873fe6f9f8e0,1,1,0,1.0,1.1862575350000387e+18,1.1862575350000387e+18,1.1862575350000387e+18,,1.0,0.0,0.0,0.0,0.0,1.1862575350000387e+18,1.0,10.0,1,1,1.0,24.0,0,0.0,1.1862575350000387e+18,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,26,11,34,2.3636363636363638,7.517929575512661e+22,2.8915113751971774e+21,2.266506901185991e+21,0.5031602317606629,0.38461538461538464,0.38461538461538464,0.038461538461538464,0.19230769230769232,0.0,-1.4830577103728976e+22,1.769933209757972,1.6472233283812816,2,1,0.633470456328658,33.420100000000005,15,0.6,9.951342095926947e+21,0.11538461538461539,0,0,0.3235294117647059,2.547587085408896,2.2556888408588915,-0.5730974161526047,2
0x0306588e0deb5dfd0afc70ad227aaa8551deaf25,2,1,0,2.0,18494210635.68935,9247105317.844675,9247105317.844675,0.9999999958001304,0.5,0.5,0.0,0.0,0.0,-54.92329788208008,1.0,10.0,1,1,1.0,0.01888888888888889,1,1.0,9247105345.306324,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x030745377d953913b2af2a64d961287ff800f7e0,40,3,6,13.333333333333334,4.318958083191302e+21,1.0797395207978256e+20,9.633939036070016e+19,0.5052177446887943,0.325,0.225,0.225,0.225,0.0,9.310895975825934e+20,1.0000021200848297,2.8438312831732486,5,1,0.6936241040789348,3.9379914529914535,26,0.6666666666666666,3.424782877694901e+20,0.1,0,0,0.5,2.8296634830945875,0.5435644431995964,-0.25977542252657215,1
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,17,7,6,2.4285714285714284,2.6602365824836954e+20,1.564845048519821e+19,110952084.60438304,0.2841640595753837,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.35294117647058826,0.0,-2.3985646765477144e+20,1.8263730785743546,85464801328.6395,5,1,0.5071048171581645,9.72638888888889,7,0.4375,1.4886739392949617e+20,0.11764705882352941,0,0,1.1666666666666667,2.6601297526332566,2.011920928594794,18.219551841518168,1
0x0308e74c4971077380b748fd6bc0164a775386e3,2,2,0,1.0,2.0638369407002445e+18,1.0319184703501222e+18,1.0319184703501222e+18,0.9814043032128762,1.0,0.0,0.0,0.0,0.0,2.0638369407002445e+18,1.0,10.0,1,1,1.0,11.729444444444445,0,0.0,1.0457444173071142e+18,0.5,0,0,1.0,1.0,1.0,0.0,1
0x03090a4006197538241dca9b635c9ad149d9097f,1,1,0,1.0,1230369.0797609952,1230369.0797609952,1230369.0797609952,,1.0,0.0,0.0,0.0,0.0,1230369.0797609952,1.0,10.0,1,1,1.0,24.0,0,0.0,1230369.0797609952,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0309146e7b8baefa23f193632ef74602768af954,329,32,53,10.28125,3.242845876893958e+22,9.856674397853975e+19,5799834093.708369,0.39046878310824434,0.3434650455927052,0.2948328267477204,0.1884498480243161,0.17325227963525835,0.0,2.411019430824373e+21,1.0000022646553417,6.642442309684971,8,1,0.4900547598284978,3.895218495934959,204,0.6219512195121951,6.527286318310743e+20,0.10030395136778116,0,0,0.6037735849056604,4.228778696702813,2.6471797931493084,-0.732744743926446,3
0x030a031d24ff4fdf49d42328a9f75aaced335570,1,1,0,1.0,1.4385497667861985e+18,1.4385497667861985e+18,1.4385497667861985e+18,,1.0,0.0,0.0,0.0,0.0,1.4385497667861985e+18,1.0,10.0,1,1,1.0,24.0,0,0.0,1.4385497667861985e+18,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030a5e099482bab2259b3aa2afe176251a6280ef,1,1,0,1.0,2.001748969918211e+16,2.001748969918211e+16,2.001748969918211e+16,,1.0,0.0,0.0,0.0,0.0,2.001748969918211e+16,1.0,10.0,1,1,1.0,24.0,0,0.0,2.001748969918211e+16,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,14,7,30,2.0,7.184310315482535e+21,5.131650225344668e+20,1.7612436234259353e+20,0.4437654854857913,0.21428571428571427,0.0,0.6428571428571429,0.14285714285714285,0.0,4.0287577947452625e+21,0.03150344750312004,1.3169413366201437,5,1,0.44967932955445933,55.82160256410256,2,0.15384615384615385,2.160190893685884e+21,0.14285714285714285,0,0,0.23333333333333334,2.692380602454975,2.209888638014727,-0.7666501500574214,2
0x030b67dac665e0dae36951c5a69a639c7a8492e0,1,1,0,1.0,498.7126781314165,498.7126781314165,498.7126781314165,,1.0,0.0,0.0,0.0,0.0,498.7126781314165,1.0,10.0,1,1,1.0,24.0,0,0.0,498.7126781314165,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030cb7762dacad0e55e38eb6685d7923c68d7113,1,1,0,1.0,1103674.2073986286,1103674.2073986286,1103674.2073986286,,1.0,0.0,0.0,0.0,0.0,1103674.2073986286,1.0,10.0,1,1,1.0,24.0,0,0.0,1103674.2073986286,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030ccddbf7666d9f7f3bf97a920986a8a309957e,1,1,0,1.0,99.2847090594256,99.2847090594256,99.2847090594256,,1.0,0.0,0.0,0.0,0.0,99.2847090594256,1.0,10.0,1,1,1.0,24.0,0,0.0,99.2847090594256,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030d0a4232b1ff4668858ae2c3d1ccffe08dc215,1,1,0,1.0,1105288.7337659798,1105288.7337659798,1105288.7337659798,,1.0,0.0,0.0,0.0,0.0,1105288.7337659798,1.0,10.0,1,1,1.0,24.0,0,0.0,1105288.7337659798,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030d4aa68030591cfd14814f6505ba6f57802c96,1,1,0,1.0,2.2528557797579347e+17,2.2528557797579347e+17,2.2528557797579347e+17,,1.0,0.0,0.0,0.0,0.0,2.2528557797579347e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,2.2528557797579347e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,43,16,55,2.6875,1.0759513785154685e+24,2.502212508175508e+22,241216264066.3874,0.2570698157299021,0.09302325581395349,0.3023255813953488,0.3488372093023256,0.2558139534883721,0.0,5.337629791451596e+23,1.0015534418184777,363928322552.66736,4,1,0.8627141596431781,31.97079365079365,22,0.5238095238095238,2.7860217214300056e+23,0.11627906976744186,0,0,0.2909090909090909,3.454912290271672,2.633748474827319,-0.6364431846799703,3
0x030de328e6a4855412279780172507240c4c7175,1,1,0,1.0,2.0192808156656045e+17,2.0192808156656045e+17,2.0192808156656045e+17,,1.0,0.0,0.0,0.0,0.0,2.0192808156656045e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,2.0192808156656045e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030de3de170036c537b1f7bf6f983220464abe1c,112,27,79,4.148148148148148,5.184686353579931e+22,4.629184244267796e+20,58012674345.264404,0.392588574872965,0.4732142857142857,0.17857142857142858,0.1875,0.14285714285714285,0.017857142857142856,3.5686377950688294e+22,8.093368322673845e-11,184.63351193816678,8,1,0.2922914877251444,17.250743243243242,61,0.5495495495495496,2.778859340676296e+21,0.10714285714285714,2,1,0.34177215189873417,3.8007840702491986,2.7093061134269054,0.8718711484285686,3
0x030ded6654f0ff272eb93151ee98bdce379f266b,9,8,49,1.125,7.537695202406025e+20,8.37521689156225e+19,1.4047990291200005e+17,0.2850463747982884,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,7.537695202395237e+20,1.0,10.0,2,1,0.9999999999966978,149.3045138888889,0,0.0,6.342479624026761e+20,0.1111111111111111,0,0,0.16326530612244897,2.725480556997868,2.058813890331201,-0.8137757683470347,2
0x030e371d56829ea5777c07d970484d03920091f9,1,1,0,1.0,1.5530503909000032e+17,1.5530503909000032e+17,1.5530503909000032e+17,,1.0,0.0,0.0,0.0,0.0,1.5530503909000032e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,1.5530503909000032e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x030e691d39e2dda9ffb32de5f49fdbf9f590ef00,6,3,24,2.0,1.1136734985139031e+18,1.856122497523172e+17,1.1191814376523747e+17,0.41758111627169914,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,6.637817089820755e+17,0.0,1.4754252565329742,3,1,0.5184431402099082,116.74116666666666,2,0.4,6.637817089797783e+17,0.16666666666666666,0,0,0.125,1.9182958340544893,1.4591479170272448,0.2546765645694815,2
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,29,17,69,1.7058823529411764,3.912536281857844e+22,1.3491504420199462e+21,4.1698896072101903e+18,0.3102894043494351,0.7241379310344828,0.27586206896551724,0.0,0.0,0.0,-1.2493564808268624e+22,1.0,10.0,4,1,0.9961516443632624,59.59860119047619,6,0.21428571428571427,1.230256453849344e+22,0.10344827586206896,0,0,0.2463768115942029,3.1078124605702113,2.6774536372007747,574.4120219504946,3
0x03105f295874820c5939e2f27602c9478b94969d,72,11,22,6.545454545454546,260583219632386.3,3619211383783.143,10.044978926252885,0.4274454286181463,1.0,0.0,0.0,0.0,0.0,260583219632386.3,1.0,10.0,3,1,0.9999999999964626,7.50274647887324,24,0.3380281690140845,10102955253495.256,0.1111111111111111,0,0,0.5,3.356409881708171,2.625368464979903,-0.668703507094849,1
0x03116a2824b26d29e4f8f41555e674b679583402,3,2,8,1.5,4.011802210193324e+19,1.3372674033977745e+19,1.9802372832078954e+19,0.5404980944956791,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,-2.1040380811534336e+16,1.0,10.0,1,1,1.0,106.11722222222222,0,0.0,2.0069531241372385e+19,0.3333333333333333,0,0,0.25,0.9182958340544896,0.9182958340544896,0.0,1
0x0311ee008aaec2f8fede60d56207512b7f0d0802,1,1,0,1.0,1088462.5522312021,1088462.5522312021,1088462.5522312021,,1.0,0.0,0.0,0.0,0.0,1088462.5522312021,1.0,10.0,1,1,1.0,24.0,0,0.0,1088462.5522312021,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x031291aa04a24e90fa704ae1a51598944c55de4a,53,14,21,3.7857142857142856,4.478851340335166e+23,8.450662906292767e+21,2.094166272435713e+21,0.33182511524729064,0.6037735849056604,0.018867924528301886,0.37735849056603776,0.0,0.0,4.462396211179369e+23,0.0,1397978139017.9937,5,1,0.6271949424906991,9.966223290598293,24,0.46153846153846156,9.834717880874362e+22,0.11320754716981132,0,0,0.6666666666666666,3.2615197595586496,2.4226560366481356,-0.05288018219371912,2
0x0312fa145990146d456380d66ea495a7d014fc86,2,1,0,2.0,1.6800209463947048e+16,8400104731973524.0,8400104731973524.0,0.6802707636655103,0.5,0.0,0.5,0.0,0.0,1.1191814376473716e+16,0.0,1.995546712012366,1,1,1.0,0.01611111111111111,1,1.0,1.1191814376473716e+16,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x03146c86fd6737a8ca454dd8dbccd43284e133d2,3,2,2,1.5,4.411129602303424e+20,1.4703765341011413e+20,2.065616376016715e+20,0.5842360595287606,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,2.4444518917299077e+19,1.0,10.0,2,1,0.8881968235084228,26.55736111111111,1,0.5,2.0833422065652164e+20,0.3333333333333333,0,0,1.0,0.9182958340544896,0.9182958340544896,0.0,2
